Adoption ID,Date,Quantity,Book Id,Book Title,Category
7,12/14/2015,331,608,Basic Technical Mathematics with Calculus,Mathematics
8,4/23/2015,122,561,The DK Handbook,Student Success
9,1/2/2016,167,707,Managerial Economics,Economics
10,6/27/2015,82,646,"Power Electronics: Circuits,Devices & Applications",Engineering
11,2/3/2016,597,611,"Cornerstones for Community College Success, 2/E",Student Success
12,8/7/2015,614,980,Hands-On Database,Computer Science
13,11/16/2015,529,972,Making the Team,Business
14,12/5/2015,525,607,Basic Technical Mathematics,Mathematics
15,10/4/2015,362,935,Economics Today: The Micro View,Economics
16,3/13/2015,31,940,Microeconomics,Economics
17,2/25/2016,109,614,Writing for Life: Sentences and Paragraphs,Student Success
18,5/5/2015,563,983,Electronic Commerce 2012,Business
19,4/5/2015,298,632,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
20,9/10/2015,194,632,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
1,9/20/2015,208,617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
2,5/29/2015,663,983,Electronic Commerce 2012,Business
3,10/7/2015,342,931,Business Communication,Business
4,10/22/2015,149,704,Fundamentals of Communication Systems,Engineering
5,7/26/2015,302,483,Mathematics for Elementary Teachers with Activity Manual,Mathematics
6,5/11/2015,687,608,Basic Technical Mathematics with Calculus,Mathematics
7,7/18/2015,147,479,Elementary Statistics,Statistics
8,4/23/2015,82,624,Precalculus,Mathematics
9,5/31/2015,684,623,Precalculus Essentials,Mathematics
10,11/18/2015,357,686,Ownership Series: Ownership: Study Strategies,Student Success
11,5/27/2015,318,546,The Curious Writer,English
12,3/22/2015,350,590,Mathematics for Business,Business
13,7/27/2015,624,787,Visual Basic 2012 How to Program,Computer Science
14,4/23/2015,419,610,Cornerstones for College Success,Student Success
15,2/28/2016,238,604,Calculus and Its Applications Expanded Version,Mathematics
16,10/22/2015,91,946,Auditing and Assurance Services,Business
17,5/19/2015,36,625,"Career Tool Kit, The: Skills for Success",Student Success
18,6/3/2015,579,489,Statistics for Business and Economics,Statistics
19,11/3/2015,49,949,Macroeconomics,Economics
20,2/13/2016,303,703,Principles of Macroeconomics,Economics
21,12/18/2015,316,703,Principles of Macroeconomics,Economics
22,4/27/2015,520,925,Guide to Managerial Communication,Business
23,8/24/2015,403,638,C++ How to Program (Early Objects Version),Computer Science
24,9/2/2015,409,910,Managerial Economics,Economics
25,1/15/2016,318,622,"Prealgebra and Introductory Algebra, 4e",Mathematics
26,4/6/2015,85,626,Elementary & Intermediate Algebra,Mathematics
27,5/12/2015,226,628,Business Math Brief,Business
28,7/26/2015,115,692,Cryptography and Network Security: Principles and Practice,Computer Science
1,1/17/2016,573,644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
2,4/2/2015,618,678,Marketing Research,Business
3,1/30/2016,194,956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
4,4/7/2015,259,965,QuickBooks Pro 2013: A Complete Course,Business
5,9/9/2015,689,681,Electrical Engineering: Principles & Applications,Engineering
6,7/5/2015,442,694,Visual C# 2012 How to Program,Computer Science
7,10/10/2015,220,637,Elementary Statistics Using Excel,Statistics
8,1/19/2016,115,924,The Economics of Sports,Economics
9,12/4/2015,222,676,International Monetary & Financial  Economics,Economics
10,3/18/2015,582,490,Essential Statistics,Statistics
11,11/28/2015,625,623,Precalculus Essentials,Mathematics
12,6/14/2015,383,925,Guide to Managerial Communication,Business
13,3/16/2015,534,951,Corporate Finance,Business
14,4/6/2015,28,689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
15,3/6/2016,93,614,Writing for Life: Sentences and Paragraphs,Student Success
16,4/19/2015,187,895,Intercultural Business Communication,Business
17,1/18/2016,44,636,Trigonometry,Mathematics
1,1/1/2016,232,617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
2,2/17/2016,234,943,Modern Systems Analysis and Design,Business
3,1/8/2016,410,952,"Corporate Finance, The Core",Business
4,6/14/2015,82,484,A First Course in Probability,Statistics
5,2/26/2016,436,480,Fundamentals of Statistics,Statistics
6,1/28/2016,211,936,Systems Analysis and Design,Business
7,1/27/2016,304,637,Elementary Statistics Using Excel,Statistics
8,1/12/2016,366,792,Managing Engineering and Technology,Engineering
9,8/21/2015,214,628,Business Math Brief,Business
10,10/23/2015,605,952,"Corporate Finance, The Core",Business
11,3/4/2016,239,553,"The Prentice Hall Guide for College Writers, Brief Edition",English
12,2/13/2016,358,956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
13,5/22/2015,214,939,Macroeconomics,Economics
14,6/1/2015,107,622,"Prealgebra and Introductory Algebra, 4e",Mathematics
15,6/2/2015,418,928,Human Resource Management,Business
16,10/6/2015,105,649,Math Lit,Mathematics
17,4/21/2015,673,587,Algebra and Trigonometry,Mathematics
18,1/13/2016,464,590,Mathematics for Business,Business
19,11/13/2015,207,612,Precalculus with Modeling & Visualization,Mathematics
20,1/6/2016,155,616,Introductory and Intermediate Algebra 5e,Mathematics
21,1/5/2016,595,568,Reading Rhetorically,English
22,5/27/2015,314,617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
23,4/20/2015,175,642,Developmental Mathematics,Mathematics
24,9/12/2015,490,934,Economics Today: The Macro View,Economics
25,11/21/2015,361,571,Style: Lessons in Clarity and Grace 11E,English
26,7/17/2015,107,984,E-Commerce 2013,Business
27,4/21/2015,464,685,Ownership Series: Ownership: Critical Thinking,Student Success
28,10/4/2015,493,944,Principles of Operations Management,Business
29,12/12/2015,199,599,Analysis with an Introduction to Proof,Mathematics
30,3/6/2016,425,940,Microeconomics,Economics
1,1/20/2016,333,782,Public Relations Practices,Business
2,12/26/2015,136,937,Microeconomics,Economics
3,12/23/2015,136,697,"English for Careers: Business, Professional, and Technical",Business
4,7/11/2015,694,591,Basic College Mathematics,Mathematics
5,12/21/2015,422,909,Management: A Focus on Leaders,Business
6,8/26/2015,381,790,Data Structures and Algorithm Analysis in C++,Computer Science
7,1/3/2016,353,608,Basic Technical Mathematics with Calculus,Mathematics
8,11/19/2015,537,677,"Macroeconomics, 2/e",Economics
9,12/27/2015,144,604,Calculus and Its Applications Expanded Version,Mathematics
10,3/1/2016,412,599,Analysis with an Introduction to Proof,Mathematics
11,2/29/2016,512,486,Intermediate Algebra,Mathematics
12,1/8/2016,384,681,Electrical Engineering: Principles & Applications,Engineering
13,8/19/2015,410,488,Statistics for Business: Decision Making and Analysis,Statistics
14,5/3/2015,533,585,College Algebra Essentials,Mathematics
15,9/7/2015,459,793,Reliability Engineering,Engineering
16,7/13/2015,244,624,Precalculus,Mathematics
17,4/16/2015,76,593,Prealgebra  5e,Mathematics
18,8/19/2015,330,478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science
19,1/4/2016,165,914,Using MIS,Business
20,8/3/2015,202,567,"Writing and Reading Across the Curriculum, Brief Edition",English
21,10/18/2015,638,613,Business Math,Business
22,1/19/2016,176,627,Intermediate Algebra 10,Mathematics
23,9/28/2015,367,940,Microeconomics,Economics
24,8/28/2015,507,556,Mosaics: Reading and Writing Essays 6e,Student Success
25,3/11/2015,555,556,Mosaics: Reading and Writing Essays 6e,Student Success
26,5/29/2015,113,947,Operations Management,Business
27,4/1/2015,274,983,Electronic Commerce 2012,Business
28,10/25/2015,451,704,Fundamentals of Communication Systems,Engineering
29,4/8/2015,202,684,Ownership Series: Ownership: Effective Planning,Student Success
30,3/10/2015,317,626,Elementary & Intermediate Algebra,Mathematics
31,9/13/2015,155,915,Experiencing MIS,Business
32,5/15/2015,404,614,Writing for Life: Sentences and Paragraphs,Student Success
33,12/29/2015,672,479,Elementary Statistics,Statistics
1,8/30/2015,202,929,Principles of Marketing,Business
2,6/10/2015,561,639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science
3,8/2/2015,212,698,Global Marketing Management,Business
4,6/1/2015,126,967,Principles of Economics,Economics
5,12/19/2015,676,609,"Writing for Life: Paragraphs and Essays, 3E",Student Success
6,1/28/2016,508,642,Developmental Mathematics,Mathematics
7,1/12/2016,623,974,The Economics of Macro Issues,Economics
8,1/3/2016,139,676,International Monetary & Financial  Economics,Economics
9,9/13/2015,492,784,Mechanics of Materials,Engineering
10,4/29/2015,480,965,QuickBooks Pro 2013: A Complete Course,Business
11,2/23/2016,129,904,International Business,Business
12,8/3/2015,329,617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
13,1/7/2016,495,630,World Myth,English
14,11/7/2015,490,909,Management: A Focus on Leaders,Business
15,1/18/2016,113,690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
16,10/11/2015,95,915,Experiencing MIS,Business
17,10/5/2015,464,638,C++ How to Program (Early Objects Version),Computer Science
18,11/21/2015,63,782,Public Relations Practices,Business
19,12/8/2015,549,980,Hands-On Database,Computer Science
20,1/24/2016,671,644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
21,5/20/2015,281,951,Corporate Finance,Business
22,12/6/2015,624,472,Basics of Web Design: HTML5 & CSS3,Computer Science
23,7/6/2015,490,911,Economics,Economics
24,8/7/2015,117,690,Horngren's Financial & Managerial Accounting. The Financial Chapters,Business
25,10/28/2015,27,613,Business Math,Business
26,8/29/2015,179,683,Ownership Series: Ownership: Accountability,Student Success
27,8/21/2015,193,595,Intermediate Algebra: Concepts & Applications,Mathematics
28,1/1/2016,375,950,"Money, Banking, and the Financial System",Economics
29,5/25/2015,122,549,Complete Works of Shakespeare 7E,English
1,6/17/2015,252,968,Principles of Microeconomics,Economics
2,12/12/2015,633,981,Business Intelligence,Business
3,5/23/2015,128,929,Principles of Marketing,Business
4,1/21/2016,256,697,"English for Careers: Business, Professional, and Technical",Business
5,8/23/2015,482,563,The Necessary Shakespeare,English
6,9/23/2015,533,925,Guide to Managerial Communication,Business
7,6/5/2015,541,608,Basic Technical Mathematics with Calculus,Mathematics
8,2/29/2016,142,566,Academic Reading,Student Success
1,3/14/2015,413,927,International Management: Text and Cases,Business
2,4/23/2015,472,897,Introduction to Management Accounting,Business
3,4/6/2015,261,935,Economics Today: The Micro View,Economics
4,6/26/2015,122,931,Business Communication,Business
5,9/30/2015,136,788,Manufacturing Engineering & Technology,Engineering
6,12/3/2015,354,694,Visual C# 2012 How to Program,Computer Science
7,3/13/2015,552,892,Opportunities and Challenges of Workplace Diversity,Business
8,9/4/2015,29,603,Intro Stats,Statistics
9,1/19/2016,498,489,Statistics for Business and Economics,Statistics
10,9/10/2015,427,685,Ownership Series: Ownership: Critical Thinking,Student Success
11,9/30/2015,331,600,Statistical Reasoning for Everyday Life,Statistics
12,8/22/2015,435,611,"Cornerstones for Community College Success, 2/E",Student Success
13,6/3/2015,104,786,Managerial Accounting: Decision Making and Motivating Performance,Business
14,6/6/2015,327,558,"Strategies for Successful Writing, Concise Edition",English
15,1/11/2016,466,560,Prose Reader,English
16,1/12/2016,70,570,Basic College Vocabulary Strategies,Student Success
17,10/2/2015,397,896,Psychology of Investing,Business
18,6/2/2015,230,928,Human Resource Management,Business
19,11/14/2015,455,898,Better Business,Business
20,6/1/2015,691,689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
21,2/28/2016,407,913,Economics,Economics
22,3/14/2015,308,925,Guide to Managerial Communication,Business
23,6/19/2015,589,622,"Prealgebra and Introductory Algebra, 4e",Mathematics
24,2/9/2016,571,973,The Economic Way of Thinking,Economics
25,5/18/2015,603,559,The Blair Reader,English
26,9/19/2015,391,975,The Economics of Public Issues,Economics
27,11/13/2015,186,681,Electrical Engineering: Principles & Applications,Engineering
28,5/27/2015,693,646,"Power Electronics: Circuits,Devices & Applications",Engineering
29,9/7/2015,422,586,College Algebra: An Early Functions Approach,Mathematics
30,7/23/2015,166,899,Personal Finance,Business
31,12/18/2015,152,556,Mosaics: Reading and Writing Essays 6e,Student Success
32,9/21/2015,602,492,Internetworking with TCP/IP Volume One,Computer Science
33,4/4/2015,527,593,Prealgebra  5e,Mathematics
34,7/5/2015,230,703,Principles of Macroeconomics,Economics
35,11/19/2015,197,677,"Macroeconomics, 2/e",Economics
1,12/28/2015,444,957,Principles of Risk Management and Insurance,Business
2,11/25/2015,251,934,Economics Today: The Macro View,Economics
1,4/27/2015,413,685,Ownership Series: Ownership: Critical Thinking,Student Success
2,12/4/2015,35,689,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",Business
3,2/9/2016,210,548,"The Curious Writer, Concise Edition",English
4,9/4/2015,595,596,Precalculus: A Unit Circle Approach,Mathematics
5,5/10/2015,682,591,Basic College Mathematics,Mathematics
6,5/30/2015,131,793,Reliability Engineering,Engineering
7,5/31/2015,529,984,E-Commerce 2013,Business
8,1/19/2016,165,920,Business Communication Essentials,Business
9,6/7/2015,593,783,Fundamentals of Investing,Business
10,3/26/2015,48,701,Adaptive Filter Theory,Engineering
11,11/20/2015,296,683,Ownership Series: Ownership: Accountability,Student Success
12,11/1/2015,616,622,"Prealgebra and Introductory Algebra, 4e",Mathematics
13,7/31/2015,630,492,Internetworking with TCP/IP Volume One,Computer Science
14,4/22/2015,569,630,World Myth,English
15,7/10/2015,153,574,Technical Communication,English
16,3/31/2015,309,604,Calculus and Its Applications Expanded Version,Mathematics
17,8/16/2015,404,895,Intercultural Business Communication,Business
18,4/24/2015,300,954,Survey of Economics,Economics
19,10/25/2015,301,615,Algebra and Trigonometry with Modeling & Visualization,Mathematics
20,6/19/2015,589,918,Fundamentals of Futures and Options Markets,Business
21,7/31/2015,381,949,Macroeconomics,Economics
22,4/26/2015,482,946,Auditing and Assurance Services,Business
23,3/8/2015,342,918,Fundamentals of Futures and Options Markets,Business
24,2/14/2016,545,563,The Necessary Shakespeare,English
25,2/14/2016,234,947,Operations Management,Business
26,6/25/2015,353,983,Electronic Commerce 2012,Business
27,7/4/2015,400,598,Introductory & Intermediate Algebra 3e,Mathematics
28,5/11/2015,622,932,Foundations of Finance,Business
29,5/8/2015,228,892,Opportunities and Challenges of Workplace Diversity,Business
30,4/4/2015,688,937,Microeconomics,Economics
31,9/29/2015,656,922,Management,Business
32,2/20/2016,632,482,Excursions in Modern Mathematics,Mathematics
33,7/23/2015,40,791,Essentials of Database Management,Computer Science
1,2/1/2016,325,626,Elementary & Intermediate Algebra,Mathematics
2,1/15/2016,536,652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
3,4/4/2015,465,555,"Global Issues, Local Arguments",English
4,11/17/2015,80,701,Adaptive Filter Theory,Engineering
5,1/15/2016,275,678,Marketing Research,Business
